"","GameID","ESPNGameID","Possession","StartPossScoreDiff","TimeBins","PossTeamWin","TimeoutCalledInitially","StartTmScore","StartOppScore","StartTmPtsPerPoss","StartOppPtsPerPoss","HomePoss","IsPlayoffs","StartEvent","SecondsSinceLastTimeout","ScoreDiffLastMinute","off_rating","def_rating"
"2960","201811140TOR",401070887,218,0,"[0,6]",TRUE,TRUE,104,104,0.95852534562212,0.95852534562212,FALSE,FALSE,"Dead Ball Turnover",8,-2,0.979894001093667,1.00871088780633
"2961","201811170CHO",401070906,236,0,"(12,18]",TRUE,TRUE,110,110,0.936170212765957,0.936170212765957,FALSE,FALSE,"Make",19,-2,1.00044750700498,1.00672666005082
"2962","201811170CHO",401070906,258,0,"(6,12]",TRUE,TRUE,119,119,0.926070038910506,0.926070038910506,FALSE,FALSE,"Drb",21,-3,1.00044750700498,1.00672666005082
"2963","201811170DAL",401070913,211,-2,"(12,18]",FALSE,TRUE,108,110,1.02857142857143,1.04761904761905,FALSE,FALSE,"Drb",15,-1,1.0870315374888,0.967550943432838
"2964","201811200ORL",401070929,198,0,"[0,6]",TRUE,TRUE,91,91,0.923857868020305,0.923857868020305,FALSE,FALSE,"Make",6,0,1.04567670339695,1.02886616181069
"2965","201811210SAS",401070943,198,-1,"[0,6]",TRUE,TRUE,102,103,1.03553299492386,1.04568527918782,FALSE,FALSE,"Make",120,-2,0.998087287368263,1.00402403911029
"2966","201811230DET",401070948,199,-2,"[0,6]",FALSE,TRUE,96,98,0.96969696969697,0.98989898989899,FALSE,FALSE,"Make",16,-2,1.06034182981718,0.992780512772357
"2967","201811230LAC",401070947,209,0,"[0,6]",FALSE,TRUE,98,98,0.942307692307692,0.942307692307692,FALSE,FALSE,"Make",2,-5,0.992634551049856,1.02649651893427
"2968","201811230MIL",401070956,220,0,"(6,12]",TRUE,TRUE,114,114,1.04109589041096,1.04109589041096,FALSE,FALSE,"Dead Ball Turnover",41,3,0.965369859156446,1.01303417503621
"2969","201811230OKC",401070955,211,-1,"(18,24]",FALSE,TRUE,104,105,0.990476190476191,1,FALSE,FALSE,"Drb",191,1,1.06208510483774,0.947263129851805
"2970","201811240GSW",401070966,225,-1,"[0,6]",FALSE,FALSE,116,117,1.03571428571429,1.04464285714286,FALSE,FALSE,"Make",21,0,1.00126480069468,1.04273692580882
"2971","201811250ATL",401070969,221,-1,"[0,6]",FALSE,TRUE,123,124,1.11818181818182,1.12727272727273,FALSE,FALSE,"Make",11,0,1.04255022111681,1.03524732925558
"2972","201811250BRK",401070970,221,-1,"(12,18]",TRUE,TRUE,124,125,1.12727272727273,1.13636363636364,FALSE,FALSE,NA,11,-2,1.0381822876185,1.02887078507898
"2973","201811260WAS",401070977,211,-1,"(18,24]",FALSE,FALSE,123,124,1.17142857142857,1.18095238095238,FALSE,FALSE,"Drb",128,0,1.05758975079897,1.0415103131973
"2974","201811260WAS",401070977,213,-2,"(18,24]",FALSE,FALSE,123,125,1.16037735849057,1.17924528301887,FALSE,FALSE,"Make",131,-1,1.05758975079897,1.0415103131973
"2975","201811260WAS",401070977,215,0,"[0,6]",FALSE,TRUE,125,125,1.16822429906542,1.16822429906542,FALSE,FALSE,"Drb",7,1,1.05758975079897,1.0415103131973
"2976","201811300BRK",401071004,219,-2,"(12,18]",TRUE,TRUE,115,117,1.05504587155963,1.07339449541284,FALSE,FALSE,"Drb",18,2,0.997040916535171,1.05522742185416
"2977","201811300BRK",401071004,221,0,"[0,6]",TRUE,FALSE,117,117,1.06363636363636,1.06363636363636,FALSE,FALSE,"Dead Ball Turnover",3,4,0.997040916535171,1.05522742185416
"2978","201812010NYK",401071011,224,0,"(18,24]",FALSE,TRUE,124,124,1.11210762331839,1.11210762331839,FALSE,FALSE,"Make",7,-1,1.08460138228196,1.06069955594032
"2979","201812010NYK",401071011,249,-2,"(6,12]",FALSE,TRUE,134,136,1.08064516129032,1.09677419354839,FALSE,FALSE,"Make",68,-1,1.08460138228196,1.06069955594032
"2980","201812010NYK",401071011,250,-2,"[0,6]",FALSE,FALSE,134,136,1.07630522088353,1.09236947791165,FALSE,FALSE,NA,7,-1,1.08460138228196,1.06069955594032
"2981","201812010SAC",401071017,225,-1,"(12,18]",FALSE,TRUE,110,111,0.982142857142857,0.991071428571429,FALSE,FALSE,"Make",6,-4,1.01010825758531,1.0480010883805
"2982","201812020MIA",401071020,201,-2,"[0,6]",FALSE,TRUE,100,102,1,1.02,FALSE,FALSE,"Make",29,-2,0.937815249383359,1.00683809551942
"2983","201812030BRK",401071026,197,0,"(12,18]",TRUE,TRUE,97,97,0.989795918367347,0.989795918367347,FALSE,FALSE,"Make",56,-4,1.0000785682582,1.03453784440745
"2984","201812050BRK",401071039,219,-1,"(6,12]",TRUE,TRUE,111,112,1.01834862385321,1.02752293577982,FALSE,FALSE,"Drb",180,0,1.03524897505063,1.03058705598257
"2985","201812050ORL",401071037,196,0,"(6,12]",TRUE,TRUE,112,112,1.14871794871795,1.14871794871795,FALSE,FALSE,"Make",2,-3,1.04967940417257,1.00765147765907
"2986","201812070CHI",401071054,228,-2,"(18,24]",FALSE,TRUE,110,112,0.969162995594714,0.986784140969163,FALSE,FALSE,"Make",11,-1,1.02310814931757,1.04069994665724
"2987","201812070CHI",401071054,230,-2,"[0,6]",FALSE,TRUE,112,114,0.978165938864629,0.995633187772926,FALSE,FALSE,"Make",18,-1,1.02310814931757,1.04069994665724
"2988","201812100PHO",401071080,212,0,"[0,6]",TRUE,TRUE,111,111,1.0521327014218,1.0521327014218,FALSE,FALSE,"Make",53,-1,1.01284181592634,1.07876147479652
"2989","201812120CHO",401071086,203,-2,"(18,24]",FALSE,FALSE,104,106,1.02970297029703,1.04950495049505,FALSE,FALSE,"Drb",3,-1,0.981466919930488,1.03703346440402
"2990","201812120CLE",401071087,209,-1,"(18,24]",FALSE,TRUE,106,107,1.01923076923077,1.02884615384615,FALSE,FALSE,"Make",9,0,0.986829959404807,1.10054097046831
